sorbitol degradation	Sorbitol-6-phosphate 2-dehydrogenase	1.1.1.140		
sphingolipid metabolism		2.4.1.-	IPT1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	3-dehydrosphinganine reductase	1.1.1.102	TSC10	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	Ceramidase	3.5.1.23	YDC1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	Ceramidase	3.5.1.23	YPC1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	ceramide synthase		LAC1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	ceramide synthase		LAG1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	DHS kinase	2.7.1.91	LCB4	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	DHS kinase	2.7.1.91	LCB5	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	dihydrosphingosine phosphatase	2.7.1.91	LCB3	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	dihydrosphingosine phosphatase	2.7.1.91	YSR3	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	dihydrospingosine C-4 hydroxylase	1.14.-.-	SUR2	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	inositol phosphoceramide synthase	2.4.1.-	AUR1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	inositol phosphorylceramide mannosyltransferase	2.4.1.-	CSG2	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	inositol phosphorylceramide mannosyltransferase	2.4.1.-	SUR1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	PHS kinase	2.7.1.91	LCB4	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	PHS kinase	2.7.1.91	LCB5	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	phytospingosine-1-P phosphatase	2.7.1.91	LCB3	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	phytospingosine-1-P phosphatase	2.7.1.91	YSR3	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	Serine C-palmitoyltransferase	2.3.1.50	LCB1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	Serine C-palmitoyltransferase	2.3.1.50	LCB2	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
sphingolipid metabolism	Sphinganine-1-phosphate aldolase	4.1.2.27	DPL1	PMID:12034738|SGD_REF:S000071185|PMID:12069845|SGD_REF:S000073518
starch and cellulose biosynthesis	1,4-alpha-glucan branching enzyme	2.4.1.18	GLC3	
starch and cellulose biosynthesis	Beta-amylase	3.2.1.2		
starch and cellulose biosynthesis	Cellulose synthase (GDP-forming)	2.4.1.29		
starch and cellulose biosynthesis	Glucose-1-phosphate adenylyltransferase	2.7.7.27		
starch and cellulose biosynthesis	Glucose-1-phosphate guanylyltransferase	2.7.7.34		
starch and cellulose biosynthesis	Phosphoglucomutase	5.4.2.2	PGM1	
starch and cellulose biosynthesis	Phosphoglucomutase	5.4.2.2	PGM2	
starch and cellulose biosynthesis	Starch (bacterial glycogen) synthase	2.4.1.21		
starch and cellulose biosynthesis	UDP-glucose 6-dehydrogenase	1.1.1.22		
starch and cellulose biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	
starch and cellulose biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	YHL012W	
sucrose biosynthesis	Fructokinase	2.7.1.4		
sucrose biosynthesis	Fructose-bisphosphatase	3.1.3.11	FBP1	
sucrose biosynthesis	Glucose-6-phosphate isomerase	5.3.1.9	PGI1	
sucrose biosynthesis	Phosphoglucomutase	5.4.2.2	PGM1	
sucrose biosynthesis	Phosphoglucomutase	5.4.2.2	PGM2	
sucrose biosynthesis	Sucrose synthase	2.4.1.13		
sucrose biosynthesis	Sucrose-phosphatase	3.1.3.24		
sucrose biosynthesis	Sucrose-phosphate synthase	2.4.1.14		
sucrose biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	
sucrose biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	YHL012W	
sucrose degradation	Beta-fructofuranosidase	3.2.1.26	SUC2	
sucrose degradation	Fructokinase	2.7.1.4		
sucrose degradation	Protein-N(PI)-phosphohistidine-sugar phosphotransferase	2.7.1.69		
sulfate assimilation pathway II		1.8.1.-	MET16	PMID:9409150|SGD_REF:S000055397
sulfate assimilation pathway II		4.2.99.-	MET17	PMID:9409150|SGD_REF:S000055397
sulfate assimilation pathway II	Adenylylsulfate kinase	2.7.1.25	MET14	PMID:9409150|SGD_REF:S000055397
sulfate assimilation pathway II	Sulfate adenylyltransferase	2.7.7.4	MET3	PMID:9409150|SGD_REF:S000055397
sulfate assimilation pathway II	Sulfite reductase (NADPH)	1.8.1.2	ECM17	PMID:9409150|SGD_REF:S000055397
sulfate assimilation pathway II	Sulfite reductase (NADPH)	1.8.1.2	MET10	PMID:9409150|SGD_REF:S000055397
sulfur amino acid biosynthesis	cysteine biosynthesis from homoserine (Pathway)			
sulfur amino acid biosynthesis	homocysteine and cysteine interconversion			PMID:9409150|SGD_REF:S000055397
sulfur amino acid biosynthesis	Homoserine O-acetyltransferase	2.3.1.31	MET2	PMID:9409150|SGD_REF:S000055397
sulfur amino acid biosynthesis	methionine and S-adenosylmethionine synthesis (Pathway)			
sulfur amino acid biosynthesis	sulfate assimilation pathway II (Pathway)			
sulfur degradation		4.2.99.-		
sulfur degradation	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	2.1.1.14	MET6	
sulfur degradation	Adenylylsulfate reductase	1.8.99.2		
sulfur degradation	Cystathionine beta-lyase	4.4.1.8	STR3	
sulfur degradation	Cysteine synthase	4.2.99.8	YGR012W	
sulfur degradation	Sulfate adenylyltransferase	2.7.7.4	MET3	
sulfur degradation	Sulfite reductase (ferredoxin)	1.8.7.1		
superpathway for gluconate utilization	Gluconokinase	2.7.1.12		
superpathway for gluconate utilization	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND1	
superpathway for gluconate utilization	Phosphogluconate dehydrogenase (decarboxylating)	1.1.1.44	GND2	
superpathway for gluconate utilization	Ribose 5-phosphate epimerase	5.3.1.6	RKI1	
superpathway of glutamate biosynthesis	glutamate biosynthesis from ammonia (Pathway)			
superpathway of glutamate biosynthesis	glutamate biosynthesis from glutamine (Pathway)			
superpathway of glutamate biosynthesis	Glutamate--ammonia ligase	6.3.1.2	GLN1	PMID:8672488|SGD_REF:S000057877
superpathway of glutamate biosynthesis	Isocitrate dehydrogenase (NADP+)	1.1.1.42	IDP1	PMID:8672488|SGD_REF:S000057877
superpathway of glutamate biosynthesis	Isocitrate dehydrogenase (NADP+)	1.1.1.42	IDP2	PMID:8672488|SGD_REF:S000057877
superpathway of glutamate biosynthesis	Isocitrate dehydrogenase (NADP+)	1.1.1.42	IDP3	PMID:8672488|SGD_REF:S000057877
superpathway of glycine biosynthesis	glycine biosynthesis from alanine (Pathway)			
superpathway of glycine biosynthesis	glycine biosynthesis from alanine (Pathway)			
superpathway of glycine biosynthesis	glycine biosynthesis from serine (Pathway)			
superpathway of glycine biosynthesis	glycine biosynthesis from serine (Pathway)			
superpathway of glycine biosynthesis	glycine biosynthesis from threonine (Pathway)			
superpathway of glycine biosynthesis	glycine biosynthesis from threonine (Pathway)			
superpathway of histidine, purine, and pyrimidine biosynthesis	Amidophosphoribosyltransferase	2.4.2.14	ADE4	
superpathway of histidine, purine, and pyrimidine biosynthesis	de novo biosynthesis of purine nucleotides (Pathway)			
superpathway of histidine, purine, and pyrimidine biosynthesis	de novo biosynthesis of pyrimidine ribonucleotides (Pathway)			
superpathway of histidine, purine, and pyrimidine biosynthesis	histidine biosynthesis (Pathway)			
superpathway of histidine, purine, and pyrimidine biosynthesis	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRS1	
superpathway of histidine, purine, and pyrimidine biosynthesis	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRS2	
superpathway of histidine, purine, and pyrimidine biosynthesis	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRS3	
superpathway of histidine, purine, and pyrimidine biosynthesis	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRS4	
superpathway of histidine, purine, and pyrimidine biosynthesis	Ribose-phosphate pyrophosphokinase	2.7.6.1	PRS5	
superpathway of isoleucine and valine biosynthesis	isoleucine biosynthesis (Pathway)			
superpathway of isoleucine and valine biosynthesis	valine biosynthesis (Pathway)			
superpathway of leucine, isoleucine, and valine biosynthesis	isoleucine biosynthesis (Pathway)			
superpathway of leucine, isoleucine, and valine biosynthesis	leucine biosynthesis (Pathway)			
superpathway of leucine, isoleucine, and valine biosynthesis	superpathway of isoleucine and valine biosynthesis (Pathway)			
superpathway of leucine, isoleucine, and valine biosynthesis	valine biosynthesis (Pathway)			
superpathway of phenylalanine and tyrosine biosynthesis	phenylalanine biosynthesis			
superpathway of phenylalanine and tyrosine biosynthesis	tyrosine biosynthesis			
superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis	superpathway of phenylalanine and tyrosine biosynthesis (Pathway)			
superpathway of phenylalanine, tyrosine, and tryptophan biosynthesis	tryptophan biosynthesis (Pathway)			
TCA cycle, aerobic respiration			ACO1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Aconitate hydratase	4.2.1.3	ACO1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Aconitate hydratase	4.2.1.3	YJL200C	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Citrate (si)-synthase	4.1.3.7	CIT1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Citrate (si)-synthase	4.1.3.7	CIT2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Citrate (si)-synthase	4.1.3.7	CIT3	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Dihydrolipoamide S-succinyltransferase	2.3.1.61	KGD2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Fumarate hydratase	4.2.1.2	FUM1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Isocitrate dehydrogenase (NAD+)	1.1.1.41	IDH1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Isocitrate dehydrogenase (NAD+)	1.1.1.41	IDH2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Malate dehydrogenase	1.1.1.37	MDH2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Oxoglutarate dehydrogenase (lipoamide)	1.2.4.2	KGD1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Pyruvate carboxylase	6.4.1.1	PYC1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Pyruvate carboxylase	6.4.1.1	PYC2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate dehydrogenase	1.3.99.1	SDH1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate dehydrogenase	1.3.99.1	SDH2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate dehydrogenase	1.3.99.1	SDH3	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate dehydrogenase	1.3.99.1	SDH4	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate--CoA ligase (ADP-forming)	6.2.1.5	LSC1	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
TCA cycle, aerobic respiration	Succinate--CoA ligase (ADP-forming)	6.2.1.5	LSC2	PMID:8099357|SGD_REF:S000056155|PMID:12855708|SGD_REF:S000079646|PMID:9395469|SGD_REF:S000040176
thiamine biosynthesis	Hydroxyethylthiazole kinase	2.7.1.50		
thiamine biosynthesis	Hydroxymethylpyrimidine kinase	2.7.1.49		
thiamine biosynthesis	Phosphomethylpyrimidine kinase	2.7.4.7		
thiamine biosynthesis	Thiamine kinase	2.7.1.89		
thiamine biosynthesis	Thiamine-phosphate kinase	2.7.4.16		
thiamine biosynthesis	Thiamine-phosphate pyrophosphorylase	2.5.1.3	THI6	
thioredoxin pathway	Thioredoxin reductase (NADPH)	1.6.4.5	TRR1	
thioredoxin pathway	Thioredoxin reductase (NADPH)	1.6.4.5	TRR2	
threonine and methionine biosynthesis	methionine biosynthesis (Pathway)			
threonine and methionine biosynthesis	threonine biosynthesis (Pathway)			
threonine biosynthesis	homoserine biosynthesis (Pathway)			
threonine biosynthesis	threonine biosynthesis from homoserine (Pathway)			
threonine biosynthesis from homoserine	Homoserine kinase	2.7.1.39	THR1	PMID:8082795|SGD_REF:S000043523|PMID:2176637|SGD_REF:S000054441|SGD_REF:S000070200
threonine biosynthesis from homoserine	Threonine synthase	4.2.99.2	THR4	PMID:8082795|SGD_REF:S000043523|PMID:2176637|SGD_REF:S000054441|SGD_REF:S000070200
threonine catabolism		2.3.1.-		PMID:1628804|SGD_REF:S000044188
threonine catabolism		2.7.2.-		PMID:1628804|SGD_REF:S000044188
threonine catabolism	Cystathionine gamma-lyase	4.4.1.1	CYS3	PMID:1628804|SGD_REF:S000044188
threonine catabolism	formate C-acetyltransferase	2.3.1.-		PMID:1628804|SGD_REF:S000044188
threonine catabolism	Glycine C-acetyltransferase	2.3.1.29		PMID:1628804|SGD_REF:S000044188
threonine catabolism	L-threonine 3-dehydrogenase	1.1.1.103		PMID:1628804|SGD_REF:S000044188
threonine catabolism	(R)-aminopropanol dehydrogenase	1.1.1.75		PMID:1628804|SGD_REF:S000044188
threonine catabolism	Threonine dehydratase	4.3.1.19	CHA1	PMID:1628804|SGD_REF:S000044188
toluene degradation, via catechol		1.14.13.-		
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD10	
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD14	
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD15	
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD3	
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD4	
toluene degradation, via catechol	Aryl-alcohol dehydrogenase	1.1.1.90	AAD6	
toluene degradation, via catechol	Benzaldehyde dehydrogenase (NAD+)	1.2.1.28		
toluene degradation, via catechol	BENZOATE-1,2-DIOXYGENASE, non-decarboxylating	1.14.12.-		
toluene degradation, via catechol	Cis-1,2-dihydroxycyclohexa-3,5-diene-1-carboxylate dehydrogenase	1.3.1.55		
trehalose biosynthesis	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)	2.4.1.15	TPS1	PMID:11152943|SGD_REF:S000059437
trehalose biosynthesis	Trehalose-phosphatase	3.1.3.12	TPS2	PMID:11152943|SGD_REF:S000059437
trehalose catabolism	Alpha,alpha-trehalase	3.2.1.28	ATH1	PMID:11152943|SGD_REF:S000059437
trehalose catabolism	Alpha,alpha-trehalase	3.2.1.28	NTH1	PMID:11152943|SGD_REF:S000059437
triglyceride biosynthesis	1-acylglycerol-3-phosphate O-acyltransferase	2.3.1.51	SLC1	
triglyceride biosynthesis	Diacylglycerol cholinephosphotransferase	2.7.8.2	CPT1	
triglyceride biosynthesis	Diacylglycerol O-acyltransferase	2.3.1.20	DGA1	
triglyceride biosynthesis	Diacylglycerol O-acyltransferase	2.3.1.20	DGA1	
triglyceride biosynthesis	Glycerol-3-phosphate O-acyltransferase	2.3.1.15	GPT2	
triglyceride biosynthesis	Phosphatidate phosphatase	3.1.3.4		
triglyceride biosynthesis	Phospholipase C	3.1.4.3	ISC1	
tryptophan biosynthesis	Anthranilate phosphoribosyltransferase	2.4.2.18	TRP4	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan biosynthesis	Anthranilate synthase	4.1.3.27	TRP2	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan biosynthesis	Anthranilate synthase	4.1.3.27	TRP3	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan biosynthesis	Indole-3-glycerol-phosphate synthase	4.1.1.48	TRP3	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan biosynthesis	Phosphoribosylanthranilate isomerase	5.3.1.24	TRP1	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan biosynthesis	Tryptophan synthase	4.2.1.20	TRP5	PMID:6323449|SGD_REF:S000040822|PMID:10790693|SGD_REF:S000041474
tryptophan degradation		1.1.1.1	ADH1	PMID:12499363|SGD_REF:S000072614
tryptophan degradation		1.1.1.1	ADH2	PMID:12499363|SGD_REF:S000072614
tryptophan degradation		1.1.1.1	ADH3	PMID:12499363|SGD_REF:S000072614
tryptophan degradation		1.1.1.1	ADH4	PMID:12499363|SGD_REF:S000072614
tryptophan degradation		1.1.1.1	ADH5	PMID:12499363|SGD_REF:S000072614
tryptophan degradation		1.1.1.1	SFA1	PMID:12499363|SGD_REF:S000072614
tryptophan degradation	Indolepyruvate decarboxylase	4.1.1.74	ARO10	PMID:12499363|SGD_REF:S000072614
tryptophan degradation	Indolepyruvate decarboxylase	4.1.1.74	PDC1	PMID:12499363|SGD_REF:S000072614
tryptophan degradation	Indolepyruvate decarboxylase	4.1.1.74	PDC5	PMID:12499363|SGD_REF:S000072614
tryptophan degradation	Indolepyruvate decarboxylase	4.1.1.74	PDC6	PMID:12499363|SGD_REF:S000072614
tryptophan degradation	Tryptophan aminotransferase	2.6.1.27		PMID:12499363|SGD_REF:S000072614
tryptophan degradation via kynurenine			BNA5	PMID:12062417|SGD_REF:S000069977
tryptophan degradation via kynurenine	3-hydroxyanthranilate 3,4-dioxygenase	1.13.11.6	BNA1	PMID:12062417|SGD_REF:S000069977
tryptophan degradation via kynurenine	Arylformamidase	3.5.1.9	BNA3	PMID:12062417|SGD_REF:S000069977
tryptophan degradation via kynurenine	Kynurenine 3-monooxygenase	1.14.13.9	BNA4	PMID:12062417|SGD_REF:S000069977
tryptophan degradation via kynurenine	Nicotinate-nucleotide pyrophosphorylase (carboxylating)	2.4.2.19	BNA6	PMID:12062417|SGD_REF:S000069977
tryptophan degradation via kynurenine	Tryptophan 2,3-dioxygenase	1.13.11.11	BNA2	PMID:12062417|SGD_REF:S000069977
tyrosine biosynthesis	Aromatic amino acid transferase	2.6.1.57	ARO8	PMID:9491082|SGD_REF:S000054047|SGD_REF:S000070200
tyrosine biosynthesis	Aromatic amino acid transferase	2.6.1.57	ARO9	PMID:9491082|SGD_REF:S000054047|SGD_REF:S000070200
tyrosine biosynthesis	Chorismate mutase	5.4.99.5	ARO7	PMID:9491082|SGD_REF:S000054047|SGD_REF:S000070200
tyrosine biosynthesis	Prephenate dehydrogenase (NADP+)	1.3.1.13	TYR1	PMID:9491082|SGD_REF:S000054047|SGD_REF:S000070200
ubiquinone biosynthesis	hexaprenyl diphosphate biosynthesis (Pathway)			
ubiquinone biosynthesis	p-hydroxybenzoate biosynthesis (Pathway)			
ubiquinone biosynthesis	ubiquinone Q prenylation (Pathway)			
ubiquinone Q prenylation		1.13.-.-	CAT5	PMID:11583838|SGD_REF:S000072241
ubiquinone Q prenylation		1.14.13.-	COQ6	PMID:11583838|SGD_REF:S000072241
ubiquinone Q prenylation		2.1.1.-	COQ3	PMID:11583838|SGD_REF:S000072241
ubiquinone Q prenylation		2.1.1.-	COQ5	PMID:11583838|SGD_REF:S000072241
ubiquinone Q prenylation	4-hydroxybenzoate nonaprenyltransferase	2.5.1.-	COQ2	PMID:11583838|SGD_REF:S000072241
ubiquinone Q prenylation	Hexaprenyldihydroxybenzoate methyltransferase	2.1.1.114	COQ3	PMID:11583838|SGD_REF:S000072241
UDP-glucose conversion	Inorganic pyrophosphatase	3.6.1.1	IPP1	
UDP-glucose conversion	Inorganic pyrophosphatase	3.6.1.1	PPA2	
UDP-glucose conversion	UDP-glucose 4-epimerase	5.1.3.2	GAL10	
UDP-glucose conversion	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	
UDP-glucose conversion	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	YHL012W	
UDP-N-acetylgalactosamine biosynthesis	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	2.6.1.16	GFA1	
UDP-N-acetylgalactosamine biosynthesis	Glucosamine-phosphate N-acetyltransferase	2.3.1.4	GNA1	
UDP-N-acetylgalactosamine biosynthesis	Phosphoacetylglucosamine mutase	5.4.2.3	PCM1	
UDP-N-acetylgalactosamine biosynthesis	UDP-N-acetylglucosamine 4-epimerase	5.1.3.7		
UDP-N-acetylgalactosamine biosynthesis	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23	QRI1	
UDP-N-acetylglucosamine biosynthesis	Glucosamine--fructose-6-phosphate aminotransferase (isomerizing)	2.6.1.16	GFA1	PMID:2656689|SGD_REF:S000040621|PMID:9867860|SGD_REF:S000045927|PMID:8174553|SGD_REF:S000047874|PMID:9603950|SGD_REF:S000043624
UDP-N-acetylglucosamine biosynthesis	Glucosamine-phosphate N-acetyltransferase	2.3.1.4	GNA1	PMID:2656689|SGD_REF:S000040621|PMID:9867860|SGD_REF:S000045927|PMID:8174553|SGD_REF:S000047874|PMID:9603950|SGD_REF:S000043624
UDP-N-acetylglucosamine biosynthesis	Phosphoacetylglucosamine mutase	5.4.2.3	PCM1	PMID:2656689|SGD_REF:S000040621|PMID:9867860|SGD_REF:S000045927|PMID:8174553|SGD_REF:S000047874|PMID:9603950|SGD_REF:S000043624
UDP-N-acetylglucosamine biosynthesis	UDP-N-acetylglucosamine pyrophosphorylase	2.7.7.23	QRI1	PMID:2656689|SGD_REF:S000040621|PMID:9867860|SGD_REF:S000045927|PMID:8174553|SGD_REF:S000047874|PMID:9603950|SGD_REF:S000043624
valine biosynthesis	Acetolactate synthase	4.1.3.18	ILV2	
valine biosynthesis	Acetolactate synthase	4.1.3.18	ILV6	
valine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	
valine biosynthesis	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	
valine biosynthesis	Dihydroxy-acid dehydratase	4.2.1.9	ILV3	
valine biosynthesis	Ketol-acid reductoisomerase	1.1.1.86	ILV5	
valine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT1	PMID:9748245|SGD_REF:S000049425
valine degradation	Branched-chain amino acid aminotransferase	2.6.1.42	BAT2	PMID:9748245|SGD_REF:S000049425
xylulose-monophosphate cycle			TKL1	
xylulose-monophosphate cycle	Formaldehyde transketolase	2.2.1.3		
xylulose-monophosphate cycle	Fructose-bisphosphatase	3.1.3.11	FBP1	
xylulose-monophosphate cycle	Fructose-bisphosphate aldolase	4.1.2.13	FBA1	
xylulose-monophosphate cycle	Glycerone kinase	2.7.1.29	DAK1	
xylulose-monophosphate cycle	Glycerone kinase	2.7.1.29	DAK2	
